oa_id,doi,title,year,frame,venue,stratum,N_h,n_h,weight,cited,n_chars,n_sents,n_pages,status,status_registered,screen_quote,screen_page,B_stated,B_stated_quote,B_stated_page,B_justified,B_justified_quote,B_justified_page,M_justified,M_justified_quote,M_justified_page,Theta_stated,Theta_stated_quote,Theta_stated_page,Range_reported,Range_reported_quote,Range_reported_page,B_stated_B,B_justified_B,M_justified_B,Theta_stated_B,Range_reported_B,applic_register,applic_evidence
W4396672924,10.1016/j.im.2024.103972,The power of prediction with Google searches and social media posts: Retail investor interest and IPO pricing,2024,A,Information & Management,v1:Information & Management,20,20,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4396680821,10.1109/access.2024.3397185,Comparative Analysis of Classification-Based and Regression-Based Predictive Process Monitoring Models for Accurate and Time-Efficient Remaining Time Prediction,2024,B,IEEE Access,v1:IEEE Access,10,10,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4396746070,10.1007/s10664-024-10455-7,Just-in-Time crash prediction for mobile apps,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,200025.0,1786.0,62.0,INCLUDED,INCLUDED,"Finally, an ablation analysis was conducted to understand the contribution of each metric type to the performance outcomes.",38.0,unclear,"Thus, the dependent variable used in our models is whether a commit is crash-inducing (Y = 1) or whether a commit is non-crash-inducing (Y = 0).",11.0,yes,"As such, we exclude other types of issues such as non-crash defects, enhancements, and feature additions.",11.0,yes,"AUC: Beyond the above measures, we use AUC (Area Under the Receiver Operating Characteristic Curve) since this measure is not impacted by highly imbalanced datasets (Trautsch et al.",24.0,yes,"AUC score is used to get an overall idea of the performance of the model across thresholds since precision, and recall depend on the 22 https://​scikit-​learn.",24.0,no,,0.0,unclear,no,no,unclear,no,yes,The first author manually checked the linked data starting with checking all crash issues.
W4396925395,10.1007/s12599-024-00868-5,Data-Driven Identification and Analysis of Waiting Times in Business Processes,2024,B,Business & Information Systems Engineering,v1:Business & Information Systems Engineering,7,7,1.0,,83205.0,746.0,18.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4397009493,10.1007/s10664-024-10458-4,Two is better than one: digital siblings to improve autonomous driving testing,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,105368.0,916.0,33.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4398165585,10.1016/j.is.2024.102409,HUM-CARD: A human crowded annotated real dataset,2024,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4398167886,10.1007/s10729-024-09673-8,A machine learning framework for interpretable predictions in patient pathways: The case of predicting ICU admission for patients with symptoms of sepsis,2024,B,Health Care Management Science,v1:Health Care Management Science,1,1,1.0,,134519.0,1092.0,33.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4398181551,10.1016/j.dss.2024.114250,The power of choice: Examining how selection mechanisms shape decision-making in online community engagement,2024,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4398220997,10.1016/j.eswa.2024.124181,Machine learning in business process management: A systematic literature review,2024,B,Expert Systems with Applications,v1:Expert Systems with Applications,2,2,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4399138282,10.1007/s10664-024-10444-w,Machine learning experiment management tools: a mixed-methods empirical study,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,112666.0,873.0,35.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4399273119,10.1007/978-3-031-61057-8_25,Making Sense of Temporal Event Data:A Framework for Comparing Techniques for the Discovery of Discriminative Temporal Patterns,2024,B,Lecture notes in computer science,v1:Lecture notes in computer science,12,12,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4399290453,10.1007/s10664-024-10468-2,Transformers and meta-tokenization in sentiment analysis for software engineering,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,75929.0,611.0,23.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4399475860,10.1016/j.dss.2024.114264,Decomposing the hazard function into interpretable readmission risk components,2024,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4399560843,10.1016/j.dss.2024.114269,Selecting textual analysis tools to classify sustainability information in corporate reporting,2024,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,77112.0,632.0,11.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4399647035,10.1007/s10664-024-10469-1,Studying the explanations for the automated prediction of bug and non-bug issues using LIME and SHAP,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,85116.0,716.0,29.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4399687308,10.1007/s10664-024-10491-3,A Multi-solution Study on GDPR AI-enabled Completeness Checking of DPAs,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,111256.0,1008.0,36.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4399774734,10.1007/978-3-031-63215-0_15,Enhancing Predictive Process Monitoring with Conformal Prediction,2024,B,IFIP advances in information and communication technology,v1:IFIP advances in information and communication technology,1,1,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4399777225,10.1007/s10664-024-10446-8,OpenSCV: an open hierarchical taxonomy for smart contract vulnerabilities,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,209534.0,2047.0,67.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4399871949,10.1007/s10664-024-10501-4,Systematic Evaluation of Deep Learning Models for Log-based Failure Prediction,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,168051.0,1388.0,54.0,NO_ABLATION,INCLUDED,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4400112276,10.1016/j.dss.2024.114276,Explainable AI for enhanced decision-making,2024,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4400843015,10.1016/j.is.2024.102432,LS-ICE: A Load State Intercase Encoding framework for improved predictive monitoring of business processes,2024,A,Information Systems,v1:Information Systems,82,82,1.0,,72885.0,585.0,31.0,INCLUDED,INCLUDED,"To assess the benefits of the intercase features generated using the LS-ICE framework, we compare the performance of predictive process monitoring models constructed using the encoded features against baseline models without these features.",2.0,yes,"Different feature vectors will be considered when constructing these LSTMs, including feature vectors that contain intercase features encoded using the proposed framework and three baseline feature vectors that do not include these features.",16.0,no,,0.0,no,,0.0,no,,0.0,no,,0.0,unclear,no,no,no,no,no,
W4400888954,10.1007/s10664-024-10515-y,Towards Exploring the Limitations of Test Selection Techniques on Graph Neural Networks: An Empirical Study,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,122516.0,937.0,41.0,INCLUDED,INCLUDED,_####_ Page 22 of 41 Empirical Software Engineering (2024) 29 _#####################_ Table 4 Effectiveness of accuracy estimation approaches with respect to random selection (baseline) in terms of RMSE Approach Data Model GMM Hierarchical K-Means K-Means Plus MiniBatch K-Means GCN 0.,22.0,no,,0.0,no,,0.0,no,,0.0,no,,0.0,no,,0.0,no,no,no,no,no,no,
W4400890564,10.1007/s10664-024-10520-1,Prioritizing test cases for deep learning-based video classifiers,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,126865.0,975.0,39.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4401141387,10.1007/s10664-024-10507-y,Adopting automated bug assignment in practice — a longitudinal case study at Ericsson,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,188835.0,1740.0,65.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4401179469,10.1007/s10664-024-10502-3,Industrial adoption of machine learning techniques for early identification of invalid bug reports,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,130749.0,1025.0,48.0,NO_ABLATION,INCLUDED,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4401520495,10.1007/s10664-024-10525-w,Static analysis driven enhancements for comprehension in machine learning notebooks,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,103075.0,867.0,36.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4401634465,10.3390/pr12081730,Capability Indices for Digitized Industries: A Review and Outlook of Machine Learning Applications for Predictive Process Control,2024,B,Processes,v1:Processes,1,1,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4401646536,10.3390/info15080490,Optimized Early Prediction of Business Processes with Hyperdimensional Computing,2024,B,Information,v1:Information,2,2,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4401667316,10.1007/s10664-024-10533-w,Impact of log parsing on deep learning-based anomaly detection,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,100646.0,738.0,34.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4401669391,10.1007/s10664-024-10463-7,The best ends by the best means: ethical concerns in app reviews,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,87826.0,780.0,30.0,INCLUDED,INCLUDED,The performance scores of the ﬁve evaluated classiﬁers with and without SMOTE (see Section 2.,19.0,no,,0.0,no,,0.0,no,,0.0,no,,0.0,no,,0.0,no,no,no,no,no,no,
W4401816671,10.1016/j.dss.2024.114304,HEX: Human-in-the-loop explainability via deep reinforcement learning,2024,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4401833013,10.1016/j.dss.2024.114305,Reliability estimation for individual predictions in machine learning systems: A model reliability-based approach,2024,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4402100982,10.1007/978-3-031-70396-6_3,Conformance Checking of Fuzzy Logs Against Declarative Temporal Specifications,2024,B,Lecture notes in computer science,v1:Lecture notes in computer science,12,12,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4402101027,10.1007/978-3-031-70396-6_21,Uncovering Patterns for Local Explanations in Outcome-Based Predictive Process Monitoring,2024,B,Lecture notes in computer science,v1:Lecture notes in computer science,12,12,1.0,,56118.0,404.0,18.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4402253655,10.1016/j.dss.2024.114324,Modeling the co-diffusion of competing memes in online social networks,2024,A,Decision Support Systems,v1:Decision Support Systems,101,101,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4402592511,10.1109/tsc.2024.3463487,PROPHET: Explainable Predictive Process Monitoring With Heterogeneous Graph Neural Networks,2024,B,IEEE Transactions on Services Computing,v1:IEEE Transactions on Services Computing,5,5,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4402593721,10.1109/sse62657.2024.00030,Transformer Models with Explainability for IT Telemetry and Business Events,2024,B,,v1:nan,16,16,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4402735319,10.1016/j.is.2024.102461,Proactive conformance checking: An approach for predicting deviations in business processes,2024,A,Information Systems,v1:Information Systems,82,82,1.0,,98754.0,835.0,18.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4402764024,10.1007/s10664-024-10508-x,Forecasting software indicators: an industry-academia collaboration,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,147256.0,1108.0,49.0,NO_ABLATION,INCLUDED,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4402781835,10.1007/s10844-024-00890-9,Nirdizati: an advanced predictive process monitoring toolkit,2024,B,Journal of Intelligent Information Systems,v1:Journal of Intelligent Information Systems,6,6,1.0,,97702.0,771.0,33.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4402928874,10.1007/s44311-024-00002-4,"Predictive process monitoring: concepts, challenges, and future research directions",2024,B,Process Science,v1:Process Science,6,6,1.0,,80050.0,676.0,22.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4402955848,10.1016/j.is.2024.102465,Using AI explainable models and handwriting/drawing tasks for psychological well-being,2024,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4403147914,10.1016/j.is.2024.102474,Modeling higher-order social influence using multi-head graph attention autoencoder,2024,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4403255280,10.1007/s10664-024-10441-z,Evaluating few-shot and contrastive learning methods for code clone detection,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4403271309,10.1016/j.is.2024.102472,Runtime integration of machine learning and simulation for business processes: Time and decision mining predictions,2024,A,Information Systems,v1:Information Systems,82,82,1.0,,103078.0,789.0,20.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4403466466,10.1016/j.is.2024.102484,Emerging industry classification based on BERT model,2024,A,Information Systems,v1:Information Systems,82,82,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4403513204,10.3390/jtaer19040138,Cart-State-Aware Discovery of E-Commerce Visitor Journeys with Process Mining,2024,B,Journal of theoretical and applied electronic commerce research,v1:Journal of theoretical and applied electronic commerce research,1,1,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4403666828,10.1007/s44257-025-00031-8,Predictive process monitoring for collaborative business processes: concepts and application,2025,B,Discover Analytics,v1:Discover Analytics,1,1,1.0,,108792.0,892.0,30.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4403727817,10.1016/j.sca.2024.100087,Evaluating early predictive performance of machine learning approaches for engineering change schedule – A case study using predictive process monitoring techniques,2024,B,Supply Chain Analytics,v1:Supply Chain Analytics,1,1,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4403886945,10.1007/s10664-024-10580-3,Approaching code search for python as a translation retrieval problem with dual encoders,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,83085.0,702.0,29.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4403946933,10.1007/s10664-024-10554-5,The effect of data complexity on classifier performance,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,70842.0,681.0,23.0,NO_ABLATION,NO_ABLATION,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4403989740,10.1007/s10664-024-10565-2,How do ML practitioners perceive explainability? an interview study of practices and challenges,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,77126.0,519.0,25.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4404022055,10.1007/s10664-026-10899-z,"An empirical study on logging evolution on stack overflow: trends, topics, and challenges",2026,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,147324.0,1355.0,47.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4404342032,10.1016/j.im.2024.104065,Empowering crisis information extraction through actionability event schemata and domain-adaptive pre-training,2024,A,Information & Management,v1:Information & Management,20,20,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4404406203,10.1007/s10664-024-10564-3,Can search-based testing with pareto optimization effectively cover failure-revealing test inputs?,2024,A,Empirical Software Engineering,v1:Empirical Software Engineering,188,188,1.0,,125063.0,982.0,39.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4404436795,10.1016/j.im.2024.104055,Sentiment-devoid lexicons: A novel method for domain-specific textual analysis in business and governance documents,2024,A,Information & Management,v1:Information & Management,20,20,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4404646207,10.1016/j.datak.2024.102379,White box specification of intervention policies for prescriptive process monitoring,2024,B,Data & Knowledge Engineering,v1:Data & Knowledge Engineering,2,2,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
W4404674436,10.1007/s10115-024-02280-7,Partially ordered stochastic conformance checking,2024,B,Knowledge and Information Systems,v1:Knowledge and Information Systems,6,6,1.0,,79892.0,711.0,30.0,NO_METRIC,NO_METRIC,,0.0,,,,,,,,,,,,,,,,,,,,,,
W4404791108,10.1080/00207543.2024.2432465,Predicting schedule adherence of engineering changes – a case study on effectivity date adherence prediction using machine learning,2024,B,International Journal of Production Research,v1:International Journal of Production Research,1,1,1.0,,,,,NO_FULLTEXT,,,,,,,,,,,,,,,,,,,,,,,,,
